Question No,Title,Url,Difficulty,Tag
735,Asteroid Collision,https://leetcode.com/problems/asteroid-collision,Medium,"Array, Stack, Stack, Stack, Array, Array"
736,Parse Lisp Expression,https://leetcode.com/problems/parse-lisp-expression,Hard,"Stack, Recursion, Hash Table, Hash Table, String, Stack, Recursion, Hash Table, String, Stack, Recursion, String"
737,Sentence Similarity II,https://leetcode.com/problems/sentence-similarity-ii,Medium,"Depth-First Search, Array, Hash Table, String, Breadth-First Search, Union Find, Union Find, Breadth-First Search, Depth-First Search, String, Hash Table, Array, Union Find, Breadth-First Search, Depth-First Search, String, Hash Table, Array"
738,Monotone Increasing Digits,https://leetcode.com/problems/monotone-increasing-digits,Medium,"Greedy, Math, Greedy, Greedy, Math, Math"
739,Daily Temperatures,https://leetcode.com/problems/daily-temperatures,Medium,"Array, Monotonic Stack, Monotonic Stack, Array, Array, Stack, Monotonic Stack, Stack, Stack"
740,Delete and Earn,https://leetcode.com/problems/delete-and-earn,Medium,"Dynamic Programming, Dynamic Programming, Hash Table, Hash Table, Array, Array, Dynamic Programming, Array, Hash Table"
741,Cherry Pickup,https://leetcode.com/problems/cherry-pickup,Hard,"Array, Dynamic Programming, Array, Dynamic Programming, Matrix, Dynamic Programming, Array, Matrix, Matrix"
742,Closest Leaf in a Binary Tree,https://leetcode.com/problems/closest-leaf-in-a-binary-tree,Medium,"Depth-First Search, Tree, Depth-First Search, Breadth-First Search, Binary Tree, Binary Tree, Breadth-First Search, Tree, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
743,Network Delay Time,https://leetcode.com/problems/network-delay-time,Medium,"Breadth-First Search, Shortest Path, Shortest Path, Heap (Priority Queue), Shortest Path, Heap (Priority Queue), Graph, Depth-First Search, Graph, Depth-First Search, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Breadth-First Search"
744,Find Smallest Letter Greater Than Target,https://leetcode.com/problems/find-smallest-letter-greater-than-target,Easy,"Array, Binary Search, Array, Binary Search, Binary Search, Array"
745,Prefix and Suffix Search,https://leetcode.com/problems/prefix-and-suffix-search,Hard,"String, Trie, String, Design, String, Design, Trie, Trie, Design"
746,Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs,Easy,"Dynamic Programming, Dynamic Programming, Array, Dynamic Programming, Array, Array"
747,Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others,Easy,"Sorting, Sorting, Sorting, Array, Array, Array"
748,Shortest Completing Word,https://leetcode.com/problems/shortest-completing-word,Easy,"Hash Table, String, Hash Table, String, Array, Array, String, Hash Table, Array"
749,Contain Virus,https://leetcode.com/problems/contain-virus,Hard,"Depth-First Search, Array, Breadth-First Search, Matrix, Simulation, Array, Depth-First Search, Breadth-First Search, Matrix, Simulation, Simulation, Matrix, Breadth-First Search, Depth-First Search, Array"
750,Number Of Corner Rectangles,https://leetcode.com/problems/number-of-corner-rectangles,Medium,"Dynamic Programming, Matrix, Array, Array, Math, Math, Matrix, Array, Math, Dynamic Programming, Matrix, Dynamic Programming"
751,IP to CIDR,https://leetcode.com/problems/ip-to-cidr,Medium,"String, String, Bit Manipulation, Bit Manipulation, Bit Manipulation, String"
752,Open the Lock,https://leetcode.com/problems/open-the-lock,Medium,"Array, Breadth-First Search, String, Hash Table, Array, Hash Table, String, Breadth-First Search, Array, Hash Table, String, Breadth-First Search"
753,Cracking the Safe,https://leetcode.com/problems/cracking-the-safe,Hard,"Eulerian Circuit, Graph, Depth-First Search, Eulerian Circuit, Graph, Depth-First Search, Eulerian Circuit, Depth-First Search, Graph"
754,Reach a Number,https://leetcode.com/problems/reach-a-number,Medium,"Math, Math, Binary Search, Binary Search, Math, Binary Search"
755,Pour Water,https://leetcode.com/problems/pour-water,Medium,"Simulation, Simulation, Array, Simulation, Array, Array"
756,Pyramid Transition Matrix,https://leetcode.com/problems/pyramid-transition-matrix,Medium,"Breadth-First Search, Bit Manipulation, Depth-First Search, Breadth-First Search, Bit Manipulation, Depth-First Search, Breadth-First Search, Bit Manipulation, Depth-First Search"
757,Set Intersection Size At Least Two,https://leetcode.com/problems/set-intersection-size-at-least-two,Hard,"Sorting, Greedy, Sorting, Greedy, Array, Sorting, Greedy, Array, Array"
758,Bold Words in String,https://leetcode.com/problems/bold-words-in-string,Medium,"Hash Table, String, Trie, String Matching, Trie, String, Hash Table, Array, String Matching, Array, Hash Table, String, Trie, String Matching, Array"
759,Employee Free Time,https://leetcode.com/problems/employee-free-time,Hard,"Sorting, Heap (Priority Queue), Array, Heap (Priority Queue), Sorting, Array, Array, Sorting, Heap (Priority Queue)"
760,Find Anagram Mappings,https://leetcode.com/problems/find-anagram-mappings,Easy,"Hash Table, Hash Table, Array, Hash Table, Array, Array"
761,Special Binary String,https://leetcode.com/problems/special-binary-string,Hard,"Recursion, Recursion, String, Recursion, String, String"
762,Prime Number of Set Bits in Binary Representation,https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation,Easy,"Bit Manipulation, Math, Bit Manipulation, Math, Bit Manipulation, Math"
763,Partition Labels,https://leetcode.com/problems/partition-labels,Medium,"String, Greedy, String, Two Pointers, Hash Table, String, Greedy, Two Pointers, Hash Table, Greedy, Hash Table, Two Pointers"
764,Largest Plus Sign,https://leetcode.com/problems/largest-plus-sign,Medium,"Dynamic Programming, Array, Dynamic Programming, Dynamic Programming, Array, Array"
765,Couples Holding Hands,https://leetcode.com/problems/couples-holding-hands,Hard,"Greedy, Depth-First Search, Graph, Union Find, Graph, Breadth-First Search, Depth-First Search, Graph, Union Find, Breadth-First Search, Greedy, Union Find, Breadth-First Search, Greedy, Depth-First Search"
766,Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix,Easy,"Matrix, Matrix, Array, Matrix, Array, Array"
767,Reorganize String,https://leetcode.com/problems/reorganize-string,Medium,"Heap (Priority Queue), Sorting, Counting, String, Hash Table, Greedy, Sorting, Heap (Priority Queue), String, Counting, Hash Table, Greedy, Counting, Heap (Priority Queue), Sorting, Greedy, String, Hash Table"
768,Max Chunks To Make Sorted II,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,Hard,"Sorting, Array, Stack, Greedy, Monotonic Stack, Monotonic Stack, Sorting, Greedy, Stack, Array, Array, Stack, Greedy, Sorting, Monotonic Stack"
769,Max Chunks To Make Sorted,https://leetcode.com/problems/max-chunks-to-make-sorted,Medium,"Monotonic Stack, Sorting, Monotonic Stack, Sorting, Greedy, Stack, Sorting, Greedy, Array, Stack, Array, Array, Stack, Greedy, Monotonic Stack"
770,Basic Calculator IV,https://leetcode.com/problems/basic-calculator-iv,Hard,"Recursion, String, Math, Hash Table, Recursion, Stack, String, Math, String, Stack, Recursion, Math, Hash Table, Stack, Hash Table"
771,Jewels and Stones,https://leetcode.com/problems/jewels-and-stones,Easy,"String, Hash Table, Hash Table, String, String, Hash Table"
772,Basic Calculator III,https://leetcode.com/problems/basic-calculator-iii,Hard,"String, Math, Stack, Recursion, Recursion, Stack, String, Math, Recursion, Stack, String, Math"
773,Sliding Puzzle,https://leetcode.com/problems/sliding-puzzle,Hard,"Matrix, Array, Array, Matrix, Breadth-First Search, Array, Matrix, Breadth-First Search, Breadth-First Search"
774,Minimize Max Distance to Gas Station,https://leetcode.com/problems/minimize-max-distance-to-gas-station,Hard,"Array, Binary Search, Array, Binary Search, Array, Binary Search"
775,Global and Local Inversions,https://leetcode.com/problems/global-and-local-inversions,Medium,"Array, Math, Math, Array, Array, Math"
776,Split BST,https://leetcode.com/problems/split-bst,Medium,"Binary Search Tree, Tree, Tree, Binary Search Tree, Recursion, Binary Tree, Binary Tree, Recursion, Binary Search Tree, Tree, Binary Tree, Recursion"
777,Swap Adjacent in LR String,https://leetcode.com/problems/swap-adjacent-in-lr-string,Medium,"Two Pointers, String, String, Two Pointers, String, Two Pointers"
778,Swim in Rising Water,https://leetcode.com/problems/swim-in-rising-water,Hard,"Union Find, Depth-First Search, Binary Search, Array, Depth-First Search, Matrix, Heap (Priority Queue), Union Find, Breadth-First Search, Depth-First Search, Binary Search, Binary Search, Array, Array, Matrix, Heap (Priority Queue), Union Find, Breadth-First Search, Matrix, Heap (Priority Queue), Breadth-First Search"
779,K-th Symbol in Grammar,https://leetcode.com/problems/k-th-symbol-in-grammar,Medium,"Bit Manipulation, Recursion, Recursion, Math, Recursion, Bit Manipulation, Math, Math, Bit Manipulation"
780,Reaching Points,https://leetcode.com/problems/reaching-points,Hard,"Math, Math, Math"
781,Rabbits in Forest,https://leetcode.com/problems/rabbits-in-forest,Medium,"Greedy, Math, Hash Table, Array, Array, Hash Table, Math, Greedy, Greedy, Math, Hash Table, Array"
782,Transform to Chessboard,https://leetcode.com/problems/transform-to-chessboard,Hard,"Matrix, Array, Math, Bit Manipulation, Matrix, Bit Manipulation, Matrix, Array, Math, Array, Math, Bit Manipulation"
783,Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes,Easy,"Binary Search Tree, Tree, Depth-First Search, Breadth-First Search, Binary Tree, Binary Tree, Binary Search Tree, Breadth-First Search, Depth-First Search, Tree, Binary Tree, Binary Search Tree, Breadth-First Search, Depth-First Search, Tree"
784,Letter Case Permutation,https://leetcode.com/problems/letter-case-permutation,Medium,"Backtracking, String, String, String, Bit Manipulation, Backtracking, Bit Manipulation, Backtracking, Bit Manipulation"
785,Is Graph Bipartite?,https://leetcode.com/problems/is-graph-bipartite,Medium,"Graph, Breadth-First Search, Union Find, Breadth-First Search, Depth-First Search, Breadth-First Search, Depth-First Search, Depth-First Search, Graph, Union Find, Union Find, Graph"
786,K-th Smallest Prime Fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction,Hard,"Heap (Priority Queue), Binary Search, Array, Binary Search, Heap (Priority Queue), Heap (Priority Queue), Binary Search, Array, Array"
787,Cheapest Flights Within K Stops,https://leetcode.com/problems/cheapest-flights-within-k-stops,Medium,"Depth-First Search, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path, Shortest Path, Heap (Priority Queue), Graph, Breadth-First Search, Depth-First Search, Dynamic Programming, Dynamic Programming, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path"
788,Rotated Digits,https://leetcode.com/problems/rotated-digits,Medium,"Math, Dynamic Programming, Dynamic Programming, Math, Math, Dynamic Programming"
789,Escape The Ghosts,https://leetcode.com/problems/escape-the-ghosts,Medium,"Math, Math, Array, Array, Math, Array"
790,Domino and Tromino Tiling,https://leetcode.com/problems/domino-and-tromino-tiling,Medium,"Dynamic Programming, Dynamic Programming, Dynamic Programming"
791,Custom Sort String,https://leetcode.com/problems/custom-sort-string,Medium,"Sorting, Hash Table, Sorting, String, Hash Table, String, Hash Table, Sorting, String"
792,Number of Matching Subsequences,https://leetcode.com/problems/number-of-matching-subsequences,Medium,"String, String, Hash Table, String, Trie, Sorting, Sorting, Trie, Trie, Hash Table, Hash Table, Sorting"
793,Preimage Size of Factorial Zeroes Function,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function,Hard,"Binary Search, Binary Search, Math, Math, Binary Search, Math"
794,Valid Tic-Tac-Toe State,https://leetcode.com/problems/valid-tic-tac-toe-state,Medium,"Array, String, String, Array, String, Array"
795,Number of Subarrays with Bounded Maximum,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum,Medium,"Two Pointers, Array, Two Pointers, Array, Array, Two Pointers"
796,Rotate String,https://leetcode.com/problems/rotate-string,Easy,"String Matching, String, String, String Matching, String Matching, String"
797,All Paths From Source to Target,https://leetcode.com/problems/all-paths-from-source-to-target,Medium,"Breadth-First Search, Depth-First Search, Backtracking, Breadth-First Search, Graph, Graph, Graph, Backtracking, Backtracking, Depth-First Search, Breadth-First Search, Depth-First Search"
798,Smallest Rotation with Highest Score,https://leetcode.com/problems/smallest-rotation-with-highest-score,Hard,"Prefix Sum, Prefix Sum, Array, Array, Prefix Sum, Array"
799,Champagne Tower,https://leetcode.com/problems/champagne-tower,Medium,"Dynamic Programming, Dynamic Programming, Dynamic Programming"
800,Similar RGB Color,https://leetcode.com/problems/similar-rgb-color,Easy,"Math, Enumeration, String, Math, Math, String, Enumeration, Enumeration, String"
801,Minimum Swaps To Make Sequences Increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,Hard,"Array, Dynamic Programming, Dynamic Programming, Array, Array, Dynamic Programming"
802,Find Eventual Safe States,https://leetcode.com/problems/find-eventual-safe-states,Medium,"Depth-First Search, Topological Sort, Graph, Breadth-First Search, Depth-First Search, Topological Sort, Graph, Breadth-First Search, Depth-First Search, Topological Sort, Graph, Breadth-First Search"
803,Bricks Falling When Hit,https://leetcode.com/problems/bricks-falling-when-hit,Hard,"Matrix, Union Find, Matrix, Matrix, Union Find, Array, Union Find, Array, Array"
804,Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words,Easy,"String, String, Hash Table, Array, Hash Table, String, Hash Table, Array, Array"
805,Split Array With Same Average,https://leetcode.com/problems/split-array-with-same-average,Hard,"Bit Manipulation, Bit Manipulation, Dynamic Programming, Math, Array, Bitmask, Bitmask, Bit Manipulation, Dynamic Programming, Math, Array, Array, Math, Dynamic Programming, Bitmask"
